Loan_ID,Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Loan_Status
LP005052,Female,Yes,0,Graduate,No,2500,1840,109,360,1,Urban,Y
LP005053,Male,Yes,0,Graduate,No,3073,8106,200,60,1,Urban,Y
LP005054,Female,Yes,1,Graduate,No,1853,2840,114,360,0,Semiurban,N
LP005055,Male,No,0,Graduate,No,1299,1086,17,360,1,Urban,Y
LP005056,Female,No,0,Graduate,No,4950,0,125,360,1,Semiurban,Y
LP005057,Male,Yes,1,Graduate,No,3596,0,100,300,1,Semiurban,Y
LP005058,Male,Yes,2,Graduate,Yes,3510,0,76,,0,Semiurban,N
LP005059,Male,No,0,Graduate,No,4887,0,133,360,1,Semiurban,Y
LP005060,Male,No,0,Not Graduate,No,2600,3500,115,480,1,Urban,N
LP005061,Female,No,1,Graduate,No,7660,0,104,360,1,Urban,N
LP005062,Male,No,0,Graduate,No,5955,5625,315,360,1,Urban,N
LP005063,Male,Yes,0,Graduate,No,2600,1911,116,300,0,Semiurban,N
LP005064,Male,No,0,Graduate,No,3365,1917,112,360,,Semiurban,Y
LP005065,Female,Yes,0,Graduate,,3717,2925,151,360,1,Semiurban,Y
LP005066,Male,Yes,,Graduate,No,9560,0,191,360,1,Semiurban,Y
LP005067,Male,Yes,0,Not Graduate,No,2799,2253,122,360,1,Urban,N
LP005068,Male,No,0,Graduate,No,4226,1040,110,360,,Semiurban,N
LP005069,Male,No,0,Graduate,No,1442,0,35,240,1,Urban,Y
LP005070,Female,Yes,0,Graduate,No,3750,2083,120,360,1,Semiurban,Y
LP005071,Male,Yes,0,Graduate,No,4166,3369,201,360,,Semiurban,Y
LP005072,Male,Yes,0,Graduate,No,3167,0,74,360,1,Semiurban,Y
LP005073,Male,No,3+,Graduate,No,4692,0,106,360,1,Urban,Y
LP005074,Female,No,1,Graduate,No,3500,1667,114,360,1,Semiurban,Y
LP005075,Female,No,0,Graduate,No,12500,3000,320,360,1,Semiurban,Y
LP005076,Male,Yes,1,Graduate,No,2275,2067,,180,1,Semiurban,Y
LP005077,Male,Yes,2,Not Graduate,,1828,1330,100,360,1,Urban,Y
LP005078,Female,Yes,0,Graduate,No,3667,1459,144,360,1,Semiurban,Y
LP005079,Male,Yes,2,Not Graduate,No,4166,7210,184,120,1,Semiurban,Y
LP005080,Female,Yes,1,Graduate,No,3748,1668,110,360,,Urban,N
LP005081,Male,Yes,2,Not Graduate,Yes,3600,0,80,360,1,Semiurban,Y
LP005082,Female,Yes,2,Graduate,No,1800,1213,47,360,1,Semiurban,Y
LP005083,Male,No,0,Graduate,No,2400,0,75,180,1,Semiurban,Y
LP005084,Male,Yes,0,Graduate,No,3941,2336,134,360,1,Semiurban,Y
LP005085,Male,Yes,0,Graduate,No,4695,0,96,180,1,Urban,Y
LP005086,Male,Yes,2,Not Graduate,No,3410,0,88,360,1,Semiurban,Y
LP005087,Female,Yes,0,Graduate,No,5649,0,44,360,1,Urban,Y
LP005088,Male,Yes,0,Graduate,No,5821,0,144,360,1,Semiurban,Y
LP005089,Male,Yes,2,Graduate,No,2645,3440,120,360,1,Urban,Y
LP005090,Male,No,0,Graduate,No,4000,2275,144,360,1,Urban,Y
LP005091,Female,Yes,0,Graduate,No,1928,1644,100,360,1,Urban,Y
LP005092,Male,Yes,3+,Graduate,Yes,3086,0,120,360,1,Rural,N
LP005093,Male,No,0,Graduate,Yes,4230,0,112,360,0,Urban,N
LP005094,Male,Yes,1,Graduate,No,4616,0,134,480,1,Semiurban,Y
LP005095,Male,No,0,Graduate,Yes,11500,0,286,360,1,Urban,Y
LP005096,Female,Yes,0,Graduate,No,2708,1167,97,360,1,Semiurban,Y
LP005097,Male,Yes,3+,Not Graduate,No,2132,1591,96,,0,Rural,N
LP005098,Male,Yes,0,Graduate,No,3366,2200,135,360,1,Semiurban,Y
LP005099,Male,Yes,2,Not Graduate,No,8080,2250,180,360,1,Semiurban,Y
LP005100,Female,Yes,0,Graduate,No,3357,2859,144,180,1,Rural,Y
LP005101,Female,Yes,1,Graduate,No,2500,3796,120,360,1,Semiurban,Y
LP005102,Male,Yes,1,Graduate,No,3029,0,99,360,,Urban,Y
LP005103,Male,Yes,3+,Graduate,No,2609,3449,165,360,1,Rural,N
LP005104,Female,No,0,Not Graduate,No,4945,0,,360,1,Urban,Y
LP005105,Male,Yes,2,Graduate,No,4166,0,116,360,1,Rural,Y
LP005106,Female,No,2,Graduate,Yes,5726,4595,258,360,1,Semiurban,Y
LP005107,Male,Yes,2,Not Graduate,No,3200,2254,126,360,0,Semiurban,Y
LP005108,Female,No,2,Graduate,No,10750,0,312,360,1,Semiurban,Y
LP005109,Male,Yes,1,Not Graduate,No,7100,0,125,360,1,Rural,Y
LP005110,Male,Yes,2,Not Graduate,No,4300,0,136,360,,Rural,Y
LP005111,Male,Yes,0,Not Graduate,No,3208,3066,172,360,1,Rural,Y
LP005112,Male,Yes,3+,Not Graduate,No,1875,1875,97,360,1,Rural,Y
LP005113,Female,Yes,0,Graduate,No,3500,0,81,180,0,Urban,N
LP005114,Male,No,0,Not Graduate,No,4755,0,95,360,,Rural,N
LP005115,Male,No,2,Graduate,No,5266,1774,187,480,,Urban,Y
LP005116,Male,Yes,1,Graduate,No,3750,0,113,360,1,Urban,Y
LP005117,Female,Yes,2,Graduate,No,3750,4750,176,360,1,Semiurban,Y
LP005118,Male,Yes,1,Graduate,No,1000,3022,110,120,1,Semiurban,Y
LP005119,Male,No,2,Graduate,Yes,3167,4000,180,360,1,Semiurban,Y
LP005120,Male,Yes,0,Not Graduate,Yes,3333,2166,130,360,1,Semiurban,N
LP005121,Male,Yes,0,Graduate,No,3846,0,111,360,1,Rural,N
LP005122,Female,No,1,Not Graduate,No,2395,0,,360,1,Urban,Y
LP005123,Male,Yes,0,Graduate,No,1378,1881,167,360,0,Semiurban,N
LP005124,Male,No,0,Graduate,No,6000,2250,265,360,1,Rural,N
LP005125,Male,Yes,0,Graduate,,3988,0,50,360,1,Rural,N
LP005126,Female,Yes,1,Graduate,No,2366,2531,136,360,1,Urban,Y
LP005127,Female,No,0,Graduate,No,3333,2000,99,180,1,Semiurban,Y
LP005128,Male,Yes,0,Graduate,No,2500,2118,104,360,1,Semiurban,Y
LP005129,Male,Yes,1,Graduate,No,8566,0,210,180,1,Urban,Y
LP005130,Female,No,0,Graduate,No,5695,4167,175,360,1,Semiurban,Y
LP005131,Male,Yes,0,Graduate,No,2958,2900,131,360,1,Urban,Y
LP005132,Female,Yes,0,Graduate,No,6250,5654,188,360,1,Urban,Y
LP005133,Male,Yes,2,Not Graduate,Yes,3273,1820,81,360,1,Rural,N
LP005134,Female,Yes,1,Graduate,No,4133,0,122,360,1,Semiurban,Y
LP005135,Male,Yes,0,Graduate,No,3620,0,25,360,0,Rural,N
LP005136,Male,No,2,Graduate,Yes,6782,0,,360,1,Rural,Y
LP005137,Male,Yes,0,Graduate,No,2484,2302,137,360,1,Urban,N
LP005138,Male,Yes,0,Graduate,,1977,997,50,360,1,Rural,N
LP005139,Female,Yes,0,Not Graduate,No,4188,0,115,360,1,Urban,Y
LP005140,Male,No,1,Graduate,No,1759,3541,131,180,0,Semiurban,Y
LP005141,Male,No,0,Graduate,No,4288,3263,133,360,,Rural,Y
LP005142,Male,Yes,1,Graduate,No,4843,3806,151,360,1,Urban,Y
LP005143,Female,No,2,Graduate,,13650,0,,360,1,Rural,Y
LP005144,Male,No,0,Graduate,Yes,4652,3583,,360,1,Semiurban,Y
LP005145,Male,No,0,Graduate,No,3816,754,160,360,1,Semiurban,Y
LP005146,Male,No,3+,Graduate,No,3052,1030,100,360,1,Urban,N
LP005147,Male,No,2,Graduate,No,11417,1126,225,360,0,Semiurban,N
LP005148,Female,Yes,,Not Graduate,No,7333,0,120,360,1,Rural,Y
LP005149,Male,No,0,Graduate,No,3800,3600,216,180,1,Urban,Y
LP005150,Male,Yes,0,Graduate,Yes,2071,754,94,,1,Rural,Y
LP005151,Male,Yes,2,Not Graduate,No,5316,0,136,360,1,Rural,N
LP005152,Female,No,0,Graduate,Yes,2929,2333,139,360,1,Rural,Y
LP005153,Female,Yes,3+,Graduate,No,3572,4114,152,480,0,Semiurban,N
LP005154,Male,Yes,2,Not Graduate,No,7451,0,,360,1,Semiurban,Y
LP005155,Male,Yes,0,Graduate,No,5050,0,118,360,1,Rural,Y
LP005156,Female,Yes,2,Graduate,No,14583,0,185,300,1,Urban,Y
LP005157,Male,No,0,Graduate,No,3167,2283,154,180,1,Rural,N
LP005158,Female,No,1,Graduate,No,2214,1398,85,360,1,Semiurban,Y
LP005159,Male,Yes,1,Not Graduate,No,5568,2142,175,360,1,Semiurban,N
LP005160,Female,Yes,0,Graduate,No,10408,0,259,360,1,Rural,Y
LP005161,Male,Yes,0,Graduate,No,5667,2667,180,360,1,Rural,Y
LP005162,Male,Yes,3+,Graduate,No,4166,0,44,360,0,Semiurban,N
LP005163,Male,No,2,Graduate,No,2137,8980,137,360,1,Semiurban,Y
LP005164,Male,Yes,1,Graduate,No,2957,0,81,480,0,Urban,N
LP005165,Female,Yes,0,Not Graduate,No,4300,2014,194,360,0,Urban,N
LP005166,Male,Yes,0,Graduate,No,3692,0,93,360,,Rural,N
LP005167,Male,Yes,0,Not Graduate,No,23803,0,370,180,1,Semiurban,Y
LP005168,Male,No,2,Graduate,,3865,1640,,360,1,Semiurban,N
LP005169,Female,Yes,0,Graduate,No,10513,3850,160,360,1,Semiurban,Y
LP005170,Male,Yes,3+,Graduate,No,6080,2569,182,360,1,Semiurban,Y
LP005171,Male,No,1,Not Graduate,No,20166,0,650,300,0,Rural,N
LP005172,Male,No,0,Graduate,No,2014,1929,74,360,,Rural,Y
LP005173,Male,No,1,Not Graduate,No,2718,0,70,360,1,Rural,Y
LP005174,Female,No,1,Graduate,No,3459,0,25,180,1,Rural,Y
LP005175,Male,Yes,0,Graduate,No,4895,0,102,360,1,Rural,Y
LP005176,Male,No,0,Graduate,No,4000,7750,290,360,1,Semiurban,N
LP005177,Male,,0,Graduate,No,4583,0,84,360,1,Urban,N
LP005178,Female,No,0,Graduate,No,3316,3500,88,360,1,Semiurban,Y
LP005179,Female,Yes,0,Graduate,No,14999,0,242,360,1,Rural,Y
LP005180,Male,No,0,Not Graduate,,4200,1430,129,360,1,Semiurban,N
LP005181,Male,Yes,2,Graduate,No,5042,2083,185,360,1,Rural,Y
LP005182,Female,No,1,Not Graduate,No,5417,0,168,,1,Urban,Y
LP005183,Male,Yes,1,Graduate,No,6950,0,175,360,,Semiurban,Y
LP005184,Female,No,0,Graduate,,2698,2034,122,360,1,Urban,N
LP005185,Male,No,0,Not Graduate,No,11757,0,187,360,1,Semiurban,Y
LP005186,Female,Yes,1,Graduate,Yes,2330,4486,100,360,0,Semiurban,Y
LP005187,Male,Yes,0,Graduate,,14866,0,70,180,1,Urban,N
LP005188,Male,Yes,3+,Graduate,No,1538,1425,30,360,1,Urban,Y
LP005189,Male,Yes,0,Graduate,No,10000,1666,225,360,1,Semiurban,Y
LP005190,Male,Yes,0,Graduate,No,4860,830,125,360,1,Semiurban,Y
LP005191,Female,No,2,Graduate,No,6277,0,118,360,1,Urban,Y
LP005192,Male,Yes,1,Graduate,No,2577,3750,152,360,1,Rural,Y
LP005193,Male,Yes,0,Graduate,No,9166,0,244,360,1,Urban,Y
LP005194,Male,Yes,0,Graduate,No,2281,0,113,360,1,Semiurban,N
LP005195,Female,Yes,2,Graduate,No,3254,0,50,360,1,Semiurban,N
LP005196,Male,No,0,Graduate,No,39999,0,600,360,0,Semiurban,N
LP005197,Male,Yes,0,Not Graduate,No,6000,0,160,360,1,Urban,Y
LP005198,Male,Yes,3+,Graduate,No,9538,0,187,360,1,Rural,Y
LP005199,Male,Yes,0,Graduate,No,2980,2083,120,360,1,Urban,Y
LP005200,Female,No,0,Graduate,No,4583,5625,255,360,1,Semiurban,Y
LP005201,Male,Yes,1,Graduate,Yes,1863,1041,98,360,1,Rural,N
LP005202,Male,Yes,,Graduate,No,7933,0,275,360,1,Semiurban,Y
LP005203,Male,Yes,2,Graduate,Yes,3089,1280,121,360,0,Semiurban,N
LP005204,Female,Yes,2,Graduate,No,4167,1447,158,360,,Semiurban,Y
LP005205,Female,No,3+,Graduate,No,9323,0,75,360,0,Urban,N
LP005206,Male,No,2,Graduate,Yes,3707,3166,182,360,1,Semiurban,Y
LP005207,Male,No,0,Graduate,No,4583,0,112,360,1,Semiurban,Y
LP005208,Female,Yes,0,Graduate,No,2439,3333,129,,1,Semiurban,Y
LP005209,Male,Yes,1,Graduate,No,2237,0,63,360,1,Semiurban,Y
LP005210,Female,Yes,0,Graduate,Yes,8000,0,200,360,1,Rural,N
LP005211,Male,Yes,2,Graduate,No,1820,1769,95,360,1,Urban,N
LP005212,Female,Yes,0,Not Graduate,No,51763,0,700,360,1,Semiurban,Y
LP005213,Male,Yes,0,Graduate,No,3522,0,81,480,1,Semiurban,Y
LP005214,Male,Yes,1,Graduate,No,5708,5625,187,360,1,Rural,Y
LP005215,Male,No,1,Graduate,Yes,4344,736,87,360,1,Semiurban,Y
LP005216,Male,No,1,Graduate,No,3497,1964,116,180,1,Rural,Y
LP005217,Female,Yes,0,Graduate,No,2045,1619,101,,1,Rural,Y
LP005218,Male,Yes,0,Graduate,No,5516,11300,495,360,1,Semiurban,Y
LP005219,Male,Yes,0,Graduate,No,3750,0,116,360,1,Semiurban,Y
LP005220,Male,Yes,2,Graduate,No,2333,1451,102,360,1,Rural,Y
LP005221,Female,Yes,0,Graduate,No,6400,7250,180,360,,Urban,N
LP005222,Male,No,2,Graduate,No,1916,5063,67,360,,Urban,Y
LP005223,Male,Yes,3+,Graduate,No,4600,0,73,360,1,Rural,Y
LP005224,Male,Yes,0,Graduate,Yes,33846,0,260,360,1,Semiurban,Y
LP005225,Male,Yes,0,Graduate,No,3625,0,108,360,1,Rural,Y
LP005226,Female,Yes,0,Not Graduate,No,39147,4750,120,180,1,Urban,N
LP005227,Male,Yes,2,Graduate,No,2178,0,66,60,1,Urban,Y
LP005228,Male,No,,Graduate,No,2383,2138,58,360,1,Rural,Y
LP005229,Male,Yes,0,Graduate,No,674,5296,168,360,1,Semiurban,Y
LP005230,Female,Yes,2,Graduate,No,9328,0,188,180,1,Urban,N
LP005231,Female,No,3+,Graduate,,4885,0,48,360,1,Urban,Y
LP005232,Male,No,0,Graduate,No,12000,0,164,180,1,Urban,Y
LP005233,Male,Yes,3+,Not Graduate,No,6033,0,160,480,1,Semiurban,Y
LP005234,Female,No,0,Graduate,No,3858,0,76,360,1,Urban,Y
LP005235,Male,No,1,Graduate,No,4191,0,120,360,0,Semiurban,N
LP005236,Female,Yes,0,Graduate,No,3125,2583,170,360,1,Urban,N
LP005237,Male,Yes,1,Graduate,No,8333,3750,187,360,1,Rural,Y
LP005238,Female,Yes,2,Graduate,No,1907,2365,120,180,1,Semiurban,Y
LP005239,Male,Yes,0,Graduate,No,3416,2816,113,360,0,Urban,N
LP005240,Male,Yes,0,Graduate,No,11000,0,83,360,1,Rural,Y
LP005241,Male,No,3+,Graduate,No,2600,2500,90,360,0,Rural,N
LP005242,Male,No,1,Graduate,No,4923,0,166,360,1,Urban,N
LP005243,Female,No,2,Not Graduate,,3992,0,,360,1,Rural,N
LP005244,Male,Yes,0,Graduate,No,3500,1083,135,360,,Semiurban,N
LP005245,Male,Yes,0,Not Graduate,No,3917,0,124,360,,Urban,Y
LP005246,Male,Yes,2,Graduate,No,4408,0,120,360,1,Semiurban,Y
LP005247,Female,Yes,0,Not Graduate,Yes,3244,0,80,36,1,Semiurban,N
LP005248,Male,Yes,0,Graduate,No,3975,2531,55,360,1,Rural,Y
LP005249,Male,No,0,Graduate,No,2479,0,59,360,1,Semiurban,Y
LP005250,Male,Yes,0,Graduate,No,3418,0,127,360,1,Rural,Y
LP005251,Male,No,0,Graduate,No,10000,0,214,360,1,Semiurban,Y
LP005252,Female,No,0,Not Graduate,No,3430,1250,128,360,0,Urban,Y
LP005253,Male,Yes,0,Graduate,No,7787,0,240,360,1,Rural,N
LP005254,Male,Yes,1,Graduate,No,5703,0,130,360,1,Urban,Y
LP005255,Male,Yes,0,Graduate,No,3173,3021,137,360,1,Urban,Y
LP005256,Female,No,0,Graduate,No,3850,983,100,360,1,Urban,Y
LP005257,Female,Yes,1,Graduate,No,150,1800,135,360,1,Rural,Y
LP005258,Male,Yes,2,Graduate,Yes,3727,1775,131,360,1,Semiurban,Y
LP005259,Male,Yes,0,Graduate,Yes,5000,0,72,360,1,Semiurban,Y
LP005260,Female,No,0,Graduate,No,4283,2383,127,360,1,Semiurban,Y
LP005261,Male,No,1,Graduate,Yes,2221,0,60,360,1,Semiurban,Y
LP005262,Female,Yes,0,Graduate,No,4009,1717,116,360,1,Urban,Y
LP005263,Male,No,0,Not Graduate,No,2971,2791,144,360,1,Semiurban,Y
LP005264,Female,Yes,0,Graduate,No,7578,1010,175,360,,Rural,Y
LP005265,Male,Yes,0,Not Graduate,No,6250,0,128,360,0,Urban,N
LP005266,Male,No,,Graduate,No,3250,0,170,360,1,Semiurban,Y
LP005267,Male,Yes,0,Graduate,No,4735,0,138,180,1,Urban,Y
LP005268,Male,Yes,0,Graduate,No,6250,1695,210,360,1,Urban,Y
LP005269,Female,Yes,0,Graduate,No,4758,0,158,360,1,Rural,N
LP005270,Male,No,0,Not Graduate,No,6400,0,200,360,1,Rural,Y
LP005271,Male,No,0,Graduate,No,2491,2054,104,300,1,Semiurban,N
LP005272,Male,Yes,0,Graduate,Yes,3716,0,42,360,1,Rural,Y
LP005273,Female,Yes,3+,Not Graduate,No,3189,2598,120,360,1,Semiurban,Y
LP005274,Male,No,1,Graduate,No,8333,0,280,360,1,Rural,Y
LP005275,Male,No,0,Not Graduate,No,3155,1779,140,360,1,Rural,Y
LP005276,Male,No,1,Not Graduate,No,5500,1260,170,360,0,Semiurban,N
LP005277,Male,No,2,Not Graduate,No,5746,0,255,360,1,Urban,Y
LP005278,Female,Yes,0,Not Graduate,No,3463,0,122,480,0,Urban,N
LP005279,Male,No,2,Graduate,No,3812,0,112,360,1,Semiurban,Y
LP005280,Male,Yes,1,Not Graduate,No,3315,0,96,360,1,Urban,Y
LP005281,Male,Yes,2,Graduate,No,5819,5000,120,360,1,Semiurban,Y
LP005282,Female,Yes,2,Graduate,No,2510,1983,140,360,1,Urban,Y
LP005283,Female,No,0,Graduate,No,2965,5701,155,480,1,Rural,N
LP005284,Male,No,0,Graduate,No,6250,1300,108,360,1,Urban,N
LP005285,Male,Yes,0,Graduate,Yes,3406,4417,123,360,0,Urban,N
LP005286,Female,Yes,2,Not Graduate,Yes,6050,4333,120,360,1,Semiurban,Y
LP005287,Male,Yes,0,Graduate,No,9703,0,112,360,1,Rural,Y
LP005288,Female,No,0,Not Graduate,No,6608,0,137,360,1,Urban,Y
LP005289,Male,No,2,Graduate,No,2882,1843,123,360,1,Rural,Y
LP005290,Female,No,0,Graduate,No,1809,1868,90,360,1,Urban,N
LP005291,Male,Yes,0,Graduate,,1668,3890,201,360,1,Urban,Y
LP005292,Male,Yes,3+,Graduate,No,3427,0,138,360,0,Semiurban,N
LP005293,Male,Yes,0,Graduate,No,2583,2167,104,360,1,Urban,Y
LP005294,Male,Yes,1,Graduate,No,2661,7101,279,360,1,Semiurban,N
LP005295,Female,Yes,0,Graduate,No,16250,0,192,360,1,Urban,Y
LP005296,Male,Yes,0,Graduate,No,3083,0,255,360,1,Urban,Y
LP005297,Male,Yes,3+,Graduate,No,6045,0,115,360,1,Urban,Y
LP005298,Male,No,0,Graduate,No,5250,0,94,360,1,Rural,N
LP005299,Female,Yes,2,Not Graduate,Yes,14683,2100,304,120,1,Urban,Y
LP005300,Male,Yes,0,Graduate,No,4931,0,128,360,1,Urban,Y
LP005301,Male,Yes,1,Graduate,No,6083,4250,330,240,,Urban,Y
LP005302,Male,Yes,1,Graduate,Yes,2060,2209,134,360,0,Urban,N
LP005303,Male,Yes,3+,Graduate,No,3481,0,155,360,1,Rural,N
LP005304,Female,Yes,0,Graduate,,7200,0,120,,1,Urban,Y
LP005305,Male,No,2,Not Graduate,No,5166,0,128,360,0,Urban,N
LP005306,Male,Yes,2,Graduate,No,4095,3447,151,360,1,Urban,Y
LP005307,Male,Yes,2,Graduate,No,4708,1387,150,360,0,Semiurban,N
LP005308,Female,No,2,Graduate,No,4333,1811,160,360,0,Rural,N
LP005309,Female,Yes,1,Graduate,,3418,0,135,360,,Semiurban,N
LP005310,Male,No,2,Graduate,Yes,2876,1560,90,360,1,Semiurban,Y
LP005311,Male,Yes,0,Graduate,No,3237,0,30,360,1,Semiurban,Y
LP005312,Female,Yes,3+,Graduate,No,11146,0,136,360,1,Urban,Y
LP005313,Male,Yes,0,Graduate,No,2833,1857,126,360,1,Urban,N
LP005314,Female,Yes,0,Not Graduate,No,2620,2223,150,360,1,Semiurban,Y
LP005315,Male,Yes,2,Graduate,No,3900,0,90,360,,Urban,N
LP005316,Female,Yes,1,Graduate,Yes,2750,1842,115,360,1,Urban,N
LP005317,Male,Yes,2,Not Graduate,No,3993,3274,207,360,1,Rural,N
LP005318,Male,Yes,1,Graduate,Yes,3103,1300,80,360,1,Semiurban,Y
LP005319,Male,No,2,Graduate,No,14583,0,436,360,1,Rural,N
LP005320,Male,Yes,0,Not Graduate,No,4100,0,124,360,1,Urban,Y
LP005321,Female,No,0,Graduate,No,4053,2426,158,,0,Urban,N
LP005322,Male,Yes,1,Graduate,No,3927,800,112,360,1,Semiurban,Y
LP005323,Male,No,0,Graduate,No,2301,986,78,360,1,Urban,Y
LP005324,Male,Yes,0,Graduate,No,1811,1666,54,360,1,Semiurban,Y
LP005325,Female,Yes,0,Graduate,Yes,20667,0,,360,1,Urban,N
LP005326,Male,Yes,1,Not Graduate,No,3158,3053,89,360,1,Urban,Y
LP005327,Male,Yes,0,Graduate,No,2600,1717,99,360,,Urban,Y
LP005328,Male,Yes,0,Graduate,Yes,3704,2000,120,360,1,Semiurban,Y
LP005329,Male,No,1,Not Graduate,No,4124,0,115,,1,Urban,Y
LP005330,Female,No,0,Graduate,No,9508,0,187,,1,Urban,Y
LP005331,Male,Yes,0,Graduate,No,3075,2416,139,360,1,Urban,Y
LP005332,Male,Yes,0,Graduate,No,4400,0,127,360,1,Urban,Y
LP005333,Male,Yes,2,Graduate,No,3153,1560,134,360,0,Urban,N
LP005334,Female,No,1,Graduate,,5417,0,143,360,1,Semiurban,Y
LP005335,Female,Yes,0,Graduate,No,2383,3334,172,360,1,Semiurban,Y
LP005336,Male,Yes,2,Graduate,No,4416,1250,110,360,1,Semiurban,Y
LP005337,Male,No,0,Graduate,No,6875,0,200,360,1,Semiurban,N
LP005338,Female,Yes,0,Graduate,No,4666,0,135,360,1,Urban,N
LP005339,Male,No,0,Not Graduate,No,5000,2541,151,360,0,Urban,N
LP005340,Female,Yes,1,Graduate,No,2014,2925,113,360,1,Semiurban,Y
LP005341,Male,Yes,0,Not Graduate,No,5849,0,,360,1,Semiurban,Y
LP005342,Female,No,1,Graduate,,4583,1508,128,360,1,Rural,N
LP005343,Male,Yes,2,Not Graduate,No,3000,0,66,360,1,Urban,Y
LP005344,Male,Yes,0,Graduate,No,2583,2358,120,360,1,Urban,Y
LP005345,Male,No,0,Not Graduate,No,6000,0,141,360,1,Urban,Y
LP005346,Male,Yes,3+,Not Graduate,No,5417,4196,267,360,1,Urban,Y
LP005347,Female,Yes,2,Graduate,,2333,1516,95,180,0,Rural,N
LP005348,Male,Yes,,Graduate,Yes,3036,2504,158,360,0,Rural,N
LP005349,Male,Yes,0,Graduate,No,4006,1526,168,360,0,Semiurban,N
LP005350,Male,Yes,0,Not Graduate,No,12841,10968,349,360,1,Semiurban,N
LP005351,Female,No,2,Not Graduate,No,3200,700,70,180,0,Urban,N
LP005352,Male,Yes,0,Graduate,,2500,1840,109,360,1,Urban,Y
LP005353,Male,Yes,3+,Graduate,,3073,8106,200,60,1,Urban,Y
LP005354,Male,Yes,2,Graduate,No,1853,2840,114,360,0,Semiurban,N
LP005355,Male,No,0,Graduate,Yes,1299,1086,17,360,1,Urban,Y
LP005356,Female,No,2,Graduate,No,4950,0,125,360,1,Semiurban,Y
LP005357,Male,Yes,0,Graduate,No,3596,0,100,300,1,Semiurban,Y
LP005358,Male,No,1,Graduate,No,3510,0,76,,0,Semiurban,N
LP005359,Male,No,1,Graduate,No,4887,0,133,360,1,Semiurban,Y
LP005360,Female,No,0,Graduate,No,2600,3500,115,480,1,Urban,N
LP005361,Female,No,0,Graduate,No,7660,0,104,360,1,Urban,N
LP005362,Male,No,3+,Not Graduate,No,5955,5625,315,360,1,Urban,N
LP005363,Male,Yes,2,Graduate,No,2600,1911,116,300,0,Semiurban,N
LP005364,Female,No,1,Graduate,No,3365,1917,112,360,,Semiurban,Y
LP005365,Male,Yes,0,Graduate,No,3717,2925,151,360,1,Semiurban,Y
LP005366,Female,Yes,0,Graduate,No,9560,0,191,360,1,Semiurban,Y
LP005367,Male,No,0,Not Graduate,Yes,2799,2253,122,360,1,Urban,N
LP005368,Female,Yes,2,Graduate,No,4226,1040,110,360,,Semiurban,N
LP005369,Male,Yes,0,Graduate,No,1442,0,35,240,1,Urban,Y
LP005370,Male,Yes,3+,Graduate,No,3750,2083,120,360,1,Semiurban,Y
LP005371,Male,Yes,1,Graduate,No,4166,3369,201,360,,Semiurban,Y
LP005372,Male,No,0,Graduate,No,3167,0,74,360,1,Semiurban,Y
LP005373,Female,No,1,Not Graduate,No,4692,0,106,360,1,Urban,Y
LP005374,Male,Yes,1,Graduate,No,3500,1667,114,360,1,Semiurban,Y
LP005375,Male,Yes,0,Graduate,No,12500,3000,320,360,1,Semiurban,Y
LP005376,Male,Yes,0,Graduate,No,2275,2067,,180,1,Semiurban,Y
LP005377,Female,Yes,0,Graduate,Yes,1828,1330,100,360,1,Urban,Y
LP005378,Male,No,0,Graduate,No,3667,1459,144,360,1,Semiurban,Y
LP005379,Male,Yes,0,Graduate,No,4166,7210,184,120,1,Semiurban,Y
LP005380,Male,Yes,0,Graduate,No,3748,1668,110,360,,Urban,N
LP005381,Male,Yes,2,Graduate,No,3600,0,80,360,1,Semiurban,Y
LP005382,Female,Yes,1,Not Graduate,No,1800,1213,47,360,1,Semiurban,Y
LP005383,Male,No,1,Graduate,No,2400,0,75,180,1,Semiurban,Y
LP005384,Male,Yes,0,Graduate,No,3941,2336,134,360,1,Semiurban,Y
LP005385,Male,Yes,0,Not Graduate,Yes,4695,0,96,180,1,Urban,Y
LP005386,Female,No,1,Graduate,No,3410,0,88,360,1,Semiurban,Y
LP005387,Female,No,0,Graduate,No,5649,0,44,360,1,Urban,Y
LP005388,Male,No,3+,Graduate,No,5821,0,144,360,1,Semiurban,Y
LP005389,Male,No,0,Not Graduate,No,2645,3440,120,360,1,Urban,Y
LP005390,Female,Yes,0,Graduate,No,4000,2275,144,360,1,Urban,Y
LP005391,Male,No,2,Not Graduate,Yes,1928,1644,100,360,1,Urban,Y
LP005392,Female,,1,Graduate,No,3086,0,120,360,1,Rural,N
LP005393,Male,No,0,Graduate,No,4230,0,112,360,0,Urban,N
LP005394,Female,Yes,0,Not Graduate,Yes,4616,0,134,480,1,Semiurban,Y
LP005395,Male,No,2,Graduate,No,11500,0,286,360,1,Urban,Y
LP005396,Male,Yes,0,Not Graduate,No,2708,1167,97,360,1,Semiurban,Y
LP005397,Male,No,0,Graduate,Yes,2132,1591,96,,0,Rural,N
LP005398,Male,Yes,3+,Graduate,No,3366,2200,135,360,1,Semiurban,Y
LP005399,Female,No,0,Graduate,No,8080,2250,180,360,1,Semiurban,Y
LP005400,Male,No,0,Graduate,Yes,3357,2859,144,180,1,Rural,Y
